Date,AAPL,GOOG,MSFT,META,SPY,QQQ
8/3/2021,145.08021545410156,136.27999877929688,280.3833923339844,350.8677062988281,423.43475341796875,360.2902832
8/4/2021,144.67654418945312,136.02850341796875,279.7877197265625,358.53961181640625,421.3520202636719,360.81085205078125
8/5/2021,144.78485107421875,136.94000244140625,282.7270202636719,362.5852966308594,424.0202941894531,363.09942626953125
8/6/2021,144.09466552734375,137.03599548339844,282.6684875488281,363.1247253417969,424.72100830078125,361.5082092285156
8/9/2021,144.04537963867188,138.0019989013672,281.5650329589844,361.2267150878906,424.3754883,362.1761474609375
8/10/2021,143.56224060058594,138.09649658203125,279.7193298339844,360.74725341796875,424.9034423828125,360.3197326660156
8/11/2021,143.81858825683594,137.6894989013672,280.2174377441406,359.5784606933594,425.9592590332031,359.7008972167969
8/12/2021,146.80618286132812,138.38949584960938,283.0102844238281,362.265625,427.2358703613281,360.9974670410156
8/13/2021,147.01324462890625,138.4060059,285.9790039,362.7950744628906,428.0132751464844,362.2645568847656
8/16/2021,149.0049591064453,138.91600036621094,287.6878662109375,366.1714782714844,429.0211181640625,362.4216613769531
8/17/2021,148.08799743652344,137.30050659179688,286.2035217285156,358.0700988769531,426.2088623046875,359.2294922
8/18/2021,144.3115692138672,136.57000732421875,284.45220947265625,355.0732727050781,421.5439147949219,355.7720642089844
8/19/2021,144.64682006835938,136.9134979248047,290.3617858886719,354.7436218261719,422.1966247558594,357.49090576171875
8/20/2021,146.1159668,138.43699645996094,297.7879333496094,358.9891052246094,425.5560302734375,361.19390869140625
8/23/2021,147.6147003173828,141.09950256347656,298.07159423828125,362.96490478515625,429.2995300292969,366.5962219238281
8/24/2021,147.52597045898438,142.39849853515625,296.0854492,365.12261962890625,429.980957,367.7159118652344
8/25/2021,146.28358459472656,142.9499969482422,295.4886169433594,367.99957275390625,430.8832702636719,368.13824462890625
8/26/2021,145.47506713867188,142.1230010986328,292.6317138671875,363.9938049316406,428.33966064453125,365.80059814453125
8/27/2021,146.52024841308594,144.55050659179688,293.24810791015625,372.23504638671875,432.1694030761719,369.3562012
8/30/2021,150.97694396972656,145.46949768066406,297.0345458984375,380.25653076171875,434.06988525390625,373.5012207
8/31/2021,149.7050323486328,145.46200561523438,295.3614501953125,378.9779052734375,433.4268493652344,373.1967773
9/1/2021,150.37550354003906,145.8419952392578,295.3125305175781,381.6450500488281,433.65716552734375,373.8155212402344
9/2/2021,151.49954223632812,144.2189941,294.6472168,374.8822326660156,434.9913330078125,373.6386413574219
9/3/2021,152.14044189453125,144.77499389648438,294.6374512,375.8612060546875,434.8857422,374.7879638671875
9/7/2021,154.49700927734375,145.5189971923828,293.69818115234375,381.7749328613281,433.3308410644531,375.3183594
9/8/2021,152.93914794921875,144.8834991455078,293.7275085449219,377.1698303222656,432.8029479980469,374.0119934082031
9/9/2021,151.91366577148438,144.9134979248047,290.8314514160156,377.5993652,430.9504699707031,372.72528076171875
9/10/2021,146.8850555419922,141.92100524902344,289.32464599609375,378.28863525390625,427.5525817871094,369.89642333984375
9/13/2021,147.4569549560547,143.46499633789062,290.5770263671875,376.1109619140625,428.6467285,369.64105224609375
9/14/2021,146.0469512939453,143.4060059,293.31658935546875,376.13092041015625,426.3335876464844,368.5901184082031
9/15/2021,146.9442138671875,145.20599365234375,298.2379455566406,373.5237121582031,429.89459228515625,371.33050537109375
9/16/2021,146.70755004882812,144.37350463867188,298.6293029785156,372.6645812988281,429.2131042480469,371.58587646484375
9/17/2021,144.01577758789062,141.4635009765625,293.39483642578125,364.33343505859375,425.0321350097656,367.18548583984375
9/20/2021,140.9394531,139.01699829101562,287.9450684,355.322998,417.9450378417969,359.5982666015625
9/21/2021,141.4225616455078,139.64649963378906,288.43438720703125,357.10113525390625,417.5502624511719,360.0407409667969
9/22/2021,143.80874633789062,140.93850708007812,292.13275146484375,342.8462219238281,421.6234130859375,363.4036560058594
9/23/2021,144.77500915527344,141.82650756835938,293.09149169921875,345.59332275390625,426.7461242675781,366.7567443847656
9/24/2021,144.86375427246094,142.63299560546875,292.8860778808594,352.5859069824219,427.44903564453125,367.1009216308594
